"fromdate","todate","hours","total","ave_freq","ave_ccgt","ave_oil","ave_coal","ave_nuclear","ave_wind","ave_ps","ave_npshyd","ave_ocgt","ave_other","ave_biomass","ave_intfr","ave_intirl","ave_intned","ave_intew","ave_intnem","ave_solar","min_freq","min_ccgt","min_oil","min_coal","min_nuclear","min_wind","min_ps","min_npshyd","min_ocgt","min_other","min_biomass","min_intfr","min_intirl","min_intned","min_intew","min_intnem","min_solar","max_freq","max_ccgt","max_oil","max_coal","max_nuclear","max_wind","max_ps","max_npshyd","max_ocgt","max_other","max_biomass","max_intfr","max_intirl","max_intned","max_intew","max_intnem","max_solar","samples_freq","samples_ccgt","samples_oil","samples_coal","samples_nuclear","samples_wind","samples_ps","samples_npshyd","samples_ocgt","samples_other","samples_biomass","samples_intfr","samples_intirl","samples_intned","samples_intew","samples_intnem","samples_solar","source_freq","source_ccgt","source_oil","source_coal","source_nuclear","source_wind","source_ps","source_npshyd","source_ocgt","source_other","source_biomass","source_intfr","source_intirl","source_intned","source_intew","source_intnem","source_solar"
"2019-01-01 00:00:00","2019-01-02 00:00:00",24,29114.4248,49.9829785,11610.3438,0.0000,616.6181,6577.1181,6263.8611,205.1667,503.6389,0.0000,66.0903,1161.4618,1620.7222,-453.5417,727.9514,-486.1597,-999999,701.1538,49.800,4689,0,0,6321,4104,0,322,0,63,900,508,-456,-444,-536,-999999,0,50.165,18209,0,2664,6936,9444,1172,964,0,91,1579,1998,-410,1058,-240,-999999,2310,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,156,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-02 00:00:00","2019-01-03 00:00:00",24,36366.7458,49.9988368,20201.2153,0.0000,2741.2604,5973.9444,2142.6250,416.5694,554.8438,9.7153,66.6007,2040.8229,1862.7778,-450.7222,833.3264,-523.1667,-999999,496.9333,49.773,11770,0,299,5680,986,0,365,0,62,884,-16,-456,102,-536,-999999,0,50.203,25790,0,5747,6332,4139,2084,911,164,83,2827,1998,-356,1058,-302,-999999,1860,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,180,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-03 00:00:00","2019-01-04 00:00:00",24,38695.4154,50.0065269,22369.6563,0.0000,4033.7396,5847.6181,1366.8472,374.0451,502.3160,12.6181,67.8090,2209.8090,1931.1667,-415.0278,554.2917,-512.0069,-999999,352.5333,49.622,17770,0,299,5665,1131,0,302,0,63,1040,978,-456,-504,-536,-999999,0,50.286,25097,0,7059,6051,1617,1770,1019,100,110,2908,2000,-138,1058,-290,-999999,1320,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,180,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-04 00:00:00","2019-01-05 00:00:00",24,39092.9952,49.9995734,22293.4097,0.0000,2812.0590,6098.2083,2402.5208,192.2917,416.8229,6.3194,66.9375,2221.5694,1868.6597,-453.0833,596.6250,-134.9375,-999999,705.5926,49.800,17533,0,0,5942,1337,0,267,0,62,988,1094,-456,-356,-528,-999999,0,50.188,25177,0,5030,6220,3226,1220,748,100,107,2953,1998,-424,1058,0,-999999,2190,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,162,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-05 00:00:00","2019-01-06 00:00:00",24,35333.7361,49.9930530,20248.6389,0.0000,1408.2326,6136.3333,2688.3368,329.4375,446.2674,0.0000,67.7326,1576.1389,1831.1806,-406.2917,1010.6667,-88.7153,-999999,85.7778,49.773,15745,0,0,5961,2045,0,265,0,63,1019,660,-456,820,-478,-999999,0,50.233,23534,0,4184,6218,3512,1882,922,0,108,2222,1998,68,1058,0,-999999,415,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,216,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-06 00:00:00","2019-01-07 00:00:00",24,33970.9399,50.0147833,19614.0972,0.0000,1902.2292,6102.4757,1651.1875,309.1771,492.6875,0.0000,66.5208,1395.3958,1982.7431,-421.7500,987.6667,-412.1944,-999999,300.7037,49.761,12633,0,0,5953,782,0,271,0,63,928,1656,-456,370,-536,-999999,0,50.226,24137,0,5911,6205,4317,1869,909,0,84,1651,1998,-144,1058,-116,-999999,1150,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,162,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-07 00:00:00","2019-01-08 00:00:00",24,34971.9895,50.0010005,13231.3715,0.0000,1028.3403,6343.0000,10257.1597,129.8750,424.4861,0.0000,43.8715,1796.2465,952.5139,-126.1528,669.1736,-8.1458,-999999,230.2500,49.793,4434,0,0,5964,4418,0,262,0,36,747,-1056,-456,-118,-536,-999999,0,50.193,17758,0,2300,6557,12456,680,912,0,86,2747,2000,94,1058,504,-999999,791,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,168,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-08 00:00:00","2019-01-09 00:00:00",24,36256.5279,49.9882557,14413.8750,0.0000,1061.5417,6725.5799,9300.0729,332.3056,485.5243,0.0000,43.6250,1222.6354,1647.2917,-402.5069,847.4583,-420.8750,-999999,1000.0000,49.788,4282,0,0,5834,6129,0,338,0,40,845,866,-456,370,-536,-999999,0,50.198,22038,0,2449,6851,11654,1756,916,0,74,1637,2000,76,1058,56,-999999,4210,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,216,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-09 00:00:00","2019-01-10 00:00:00",24,39206.9264,50.0063248,19905.2188,0.0000,3064.8819,6571.8889,4203.9583,148.1076,427.4063,9.8993,46.1910,2020.7396,1692.4097,-432.5694,967.5694,-495.7083,-999999,1076.9333,49.738,12422,0,0,6451,2912,0,237,0,40,972,980,-456,532,-536,-999999,0,50.226,24410,0,6107,6850,6231,974,943,100,122,2840,1998,-156,1058,-100,-999999,3750,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,180,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-10 00:00:00","2019-01-11 00:00:00",24,38804.0485,50.0009946,21684.3194,0.0000,4071.4201,6614.5521,3255.2361,297.0278,506.2708,17.0139,54.5174,2283.7951,217.4097,-409.2292,340.6736,-378.2083,-999999,249.2500,49.768,15104,0,257,6443,2146,0,210,0,40,1018,-1310,-456,-708,-536,-999999,0,50.220,25292,0,6742,6686,5215,1178,1025,100,152,2874,1798,48,1058,50,-999999,1020,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,192,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-11 00:00:00","2019-01-12 00:00:00",24,37982.7616,50.0025326,20194.8542,0.0000,2360.6146,6474.2986,4984.8333,152.2604,431.7951,0.0000,70.2743,2163.6840,322.4792,-285.4028,967.4444,-207.8889,-999999,353.5152,49.758,7138,0,0,6057,3172,0,180,0,66,985,-1946,-456,568,-536,-999999,0,50.339,25076,0,4512,6701,9088,873,897,0,114,2836,1902,240,1058,254,-999999,1510,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,198,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-12 00:00:00","2019-01-13 00:00:00",24,31242.7819,50.0081373,9306.1563,0.0000,491.5139,6065.9931,10868.5451,230.5764,335.5313,0.0000,70.1111,1126.8646,1454.3889,79.9514,738.5208,259.9861,-999999,214.6429,49.800,3770,0,0,5758,8541,0,146,0,67,969,10,-148,0,-18,-999999,0,50.223,14450,0,1020,6352,12005,1696,684,0,117,1415,1998,106,1058,504,-999999,696,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,168,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-13 00:00:00","2019-01-14 00:00:00",24,29986.8099,49.9874066,7723.7986,0.0000,611.3056,5955.6597,10642.1806,187.4514,414.6806,0.0000,69.4271,1205.4688,1669.5833,88.6181,605.4306,394.7917,-999999,418.4138,49.800,3557,0,0,5800,9213,0,222,0,66,1021,928,-84,-564,0,-999999,0,50.178,14070,0,1515,6098,11989,1122,629,0,92,1571,1998,94,1058,504,-999999,1510,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,174,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-14 00:00:00","2019-01-15 00:00:00",24,36758.6413,49.9986085,16832.7188,0.0000,2807.7014,5249.7153,6364.3472,357.6181,576.5556,4.4167,71.8681,2001.6007,1499.7431,-306.8750,904.4722,-238.5486,-999999,633.3077,49.706,5468,0,0,4985,3777,0,372,0,66,1401,-392,-456,390,-536,-999999,0,50.218,23826,0,5223,5919,10026,2395,1011,100,145,2404,2000,14,1058,0,-999999,1730,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,156,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-15 00:00:00","2019-01-16 00:00:00",24,36142.8472,48.9864816,14164.6979,0.0000,1722.9722,5117.6979,9842.9826,242.1250,605.1632,0.0000,69.5243,2022.0069,921.6389,-59.6458,914.4306,78.0347,-999999,501.2188,0.000,6502,0,0,5002,8900,0,389,0,67,771,-232,-444,612,-44,-999999,0,50.186,19868,0,2967,5220,10740,1368,885,0,93,2413,1994,138,1058,484,-999999,2060,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,192,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-16 00:00:00","2019-01-17 00:00:00",24,36134.859,49.9955406,15492.0868,0.0000,2461.6007,5048.1806,8810.0174,290.4514,574.5868,0.0000,73.5104,1352.6771,773.8333,-32.7917,947.4167,89.0000,-999999,254.2895,49.806,5535,0,300,5014,6627,0,399,0,66,753,-1524,-386,710,-36,-999999,0,50.203,21932,0,4158,5176,10195,1681,973,0,119,1764,1996,126,1058,366,-999999,1200,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,228,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-17 00:00:00","2019-01-18 00:00:00",24,38763.2048,50.0002512,16933.0139,0.0000,3331.4271,5171.3333,6864.3194,204.0556,556.7326,24.0764,68.8889,2355.0451,1306.3264,-210.9167,763.5347,-187.6319,-999999,1583.0000,49.709,7881,0,299,4952,2314,0,351,0,66,1063,-458,-456,-362,-536,-999999,0,50.197,23750,0,6591,5386,10693,1218,857,100,90,2988,1998,186,1058,370,-999999,5390,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,192,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-18 00:00:00","2019-01-19 00:00:00",24,39437.498,50.0148026,19150.7917,0.0000,3001.9826,5505.3576,6011.5521,144.3542,486.5035,7.7847,67.7813,2384.5972,1544.7153,-194.3125,711.0000,-35.9097,-999999,651.3000,49.800,13434,0,0,5344,2245,0,313,0,66,1423,372,-456,0,-536,-999999,0,50.214,23011,0,4682,5657,8743,750,804,100,71,2959,2000,186,1058,504,-999999,2200,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,180,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-19 00:00:00","2019-01-20 00:00:00",24,36265.5423,49.9965642,19086.8958,0.0000,2228.8993,5598.1389,3879.2743,327.2500,466.8021,0.0000,68.2743,2095.7153,1815.5417,-407.1319,1026.6667,-359.8611,-999999,439.0769,49.828,11765,0,0,5432,1135,0,246,0,66,1658,840,-456,1000,-536,-999999,0,50.215,23930,0,5125,5683,7245,1917,911,0,72,2399,2002,-304,1060,-34,-999999,1290,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,156,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-20 00:00:00","2019-01-21 00:00:00",24,36352.7093,49.9985007,20176.9965,0.0000,1668.9271,5680.8681,1815.9236,229.2708,396.9896,0.0000,68.7361,2540.2118,1822.2500,-97.2014,1025.1806,-10.3056,-999999,1034.8621,49.825,17080,0,0,5464,613,0,194,0,66,1651,566,-456,900,-536,-999999,0,50.181,24157,0,4464,5784,3448,1797,924,0,73,2996,1998,216,1058,504,-999999,3230,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,174,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-21 00:00:00","2019-01-22 00:00:00",24,39640.7775,50.0071729,21174.6875,0.0000,3123.2917,5759.5208,4990.9826,183.9479,338.5660,0.0000,69.6493,2702.9549,36.5625,-125.0972,503.4444,17.8056,-999999,864.4615,49.769,13706,0,278,5725,1486,0,223,0,65,1395,-1864,-456,-978,-536,-999999,0,50.223,25388,0,5435,5791,10054,1655,623,0,74,3041,2000,100,1058,496,-999999,2540,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,156,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-22 00:00:00","2019-01-23 00:00:00",24,40086.7162,49.9895710,21394.9028,0.0000,3641.6146,5784.5486,4339.6042,373.6181,431.0556,11.9931,69.9931,2506.4444,-199.6319,-34.5347,641.4167,158.9583,-999999,966.7333,49.763,11533,0,298,5765,1102,0,165,0,67,1359,-2042,-454,-336,-342,-999999,0,50.226,26147,0,6453,5802,8484,1774,951,100,75,3016,1998,160,1058,504,-999999,3450,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,180,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-23 00:00:00","2019-01-24 00:00:00",24,41171.9206,50.0015703,23449.8681,0.0000,4936.3299,5867.3542,1634.6632,428.3507,446.9132,15.4236,59.0694,2597.7986,653.6736,-292.2778,429.0903,-177.8819,-999999,1123.5455,49.773,16348,0,1035,5764,807,0,129,0,40,1455,-2000,-456,-994,-536,-999999,0,50.210,26678,0,7648,6026,2568,2085,945,146,78,3045,2000,174,1058,368,-999999,3830,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,198,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-24 00:00:00","2019-01-25 00:00:00",24,40897.2291,49.9941771,24229.0347,0.0000,4833.9965,6133.2326,691.4861,417.4931,384.9514,2.1285,70.5868,2739.7361,585.7708,77.7917,247.2014,116.0694,-999999,367.7500,49.803,15637,0,334,6031,186,0,149,0,67,1207,-1732,-314,-802,-154,-999999,0,50.248,27150,0,6923,6251,3204,1470,878,100,77,2946,1998,222,1058,504,-999999,1970,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,240,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-25 00:00:00","2019-01-26 00:00:00",24,37353.8551,50.0081733,17065.8785,0.0000,1458.9201,6538.0451,9051.4653,169.0035,374.6424,0.0000,70.1389,1747.1215,77.9236,-77.3611,78.5833,94.7083,-999999,704.7857,49.719,6330,0,0,6249,3279,0,149,0,67,1096,-1292,-420,-996,-486,-999999,0,50.233,21800,0,3592,6752,11085,736,632,0,74,2075,1998,118,1058,504,-999999,2350,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,168,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-26 00:00:00","2019-01-27 00:00:00",24,32245.1231,49.9940821,10499.2153,0.0000,105.1875,6873.7049,9293.8576,379.3646,446.5035,0.0000,66.4132,1192.4306,1542.3750,53.7014,933.4653,382.1042,-999999,476.8000,49.800,4619,0,0,6745,8045,0,262,0,27,705,-534,-200,710,-30,-999999,0,50.226,17775,0,515,6955,10299,1932,656,0,72,1578,1996,96,1060,504,-999999,1510,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,180,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-27 00:00:00","2019-01-28 00:00:00",24,31841.945,49.9809625,9919.9410,0.0000,111.0417,6818.0972,9925.6354,261.0104,455.8160,0.0000,27.4167,1025.3611,1776.0764,-118.0972,631.0000,160.2639,-999999,848.3824,49.793,4954,0,0,6525,8768,0,257,0,26,717,1396,-456,-586,-536,-999999,0,50.178,17756,0,521,6971,11701,1693,770,0,33,1369,1998,92,1058,504,-999999,3160,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,0,204,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","G","B"
"2019-01-28 00:00:00","2019-01-29 00:00:00",24,39033.5488,50.0068280,17454.2813,0.0000,2283.8750,6946.3576,6067.0139,335.0174,525.7847,4.1215,28.5000,1575.1563,1586.1667,-325.7014,971.9931,-241.1111,0.0000,1822.0938,49.795,8141,0,0,6751,4095,0,255,0,27,789,1000,-456,658,-536,0,0,50.210,23487,0,4958,6983,9048,1877,991,100,47,1983,1998,126,1058,254,0,5580,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,143,192,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-01-29 00:00:00","2019-01-30 00:00:00",24,40190.3435,50.0098861,20441.3819,0.0000,3445.4375,6972.0972,4484.0556,215.4757,438.1076,6.3681,27.6806,1625.7361,1637.5000,-207.9028,807.6667,-95.3819,0.0000,392.1212,49.795,15105,0,279,6955,3476,0,213,0,27,849,500,-456,102,-536,0,0,50.193,23891,0,6039,6992,5645,1391,884,100,29,2167,1998,164,1058,64,0,1300,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,198,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-01-30 00:00:00","2019-01-31 00:00:00",24,41654.1338,50.0027441,21351.2708,0.0000,4625.5174,6971.1424,2398.0521,323.1111,452.7917,8.2882,27.4097,2029.8958,1947.5486,-348.7292,547.2083,-327.6458,24.0000,1624.2727,49.795,14711,0,956,6956,1151,0,160,0,25,913,1478,-456,-682,-536,0,0,50.210,24419,0,7497,6992,4388,1775,983,100,32,2565,1998,50,1058,40,636,5500,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,198,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-01-31 00:00:00","2019-02-01 00:00:00",24,41837.4877,50.0041115,21577.7847,0.0000,3437.6042,6975.0486,3000.2431,187.3715,421.1563,9.7431,55.9028,2034.6840,1725.9653,12.8194,675.0417,109.9861,760.7083,853.4286,49.746,13122,0,578,6957,551,0,166,0,27,498,-240,-456,0,-528,0,0,50.241,24511,0,5551,6999,6203,940,797,100,85,2748,1996,220,1058,504,1000,3190,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,210,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-01 00:00:00","2019-02-02 00:00:00",24,40534.7875,50.0118372,19966.3854,0.0000,3106.5521,6981.8438,4909.8299,267.2431,348.8264,10.0243,66.5729,1288.2986,1981.4167,-149.4792,423.8750,-9.9722,632.4861,710.8846,49.808,12260,0,527,6965,3697,0,109,0,41,497,1366,-456,-1072,-536,-1016,0,50.253,24553,0,5713,7001,5632,923,679,100,84,1828,2000,294,1058,488,1000,2040,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,156,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-02 00:00:00","2019-02-03 00:00:00",24,37073.9542,50.0017786,17089.0799,0.0000,1245.0174,6981.1944,5328.2535,272.7986,313.0938,0.0000,68.1111,798.4514,1989.8333,-278.3819,927.5833,-314.2639,980.7500,1672.4333,49.815,10381,0,295,6966,3359,0,99,0,66,485,1914,-456,0,-536,876,0,50.218,22634,0,4054,6996,6684,1803,741,0,71,834,1996,298,1058,90,1000,4920,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,180,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-03 00:00:00","2019-02-04 00:00:00",24,36063.4862,50.0091783,15923.7639,0.0000,734.2847,6880.4653,5810.8333,222.9583,307.0660,0.0000,68.1806,557.4236,1978.0694,20.7292,1020.2500,189.5069,850.3264,1499.6286,49.818,6238,0,298,6447,3682,0,118,0,67,482,1758,-456,868,-312,-838,0,50.218,22016,0,2420,6996,9264,1477,678,0,71,832,1998,150,1058,504,1000,5360,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,210,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-04 00:00:00","2019-02-05 00:00:00",24,38060.5256,49.9850050,17900.2708,0.0000,1630.1389,6454.5243,7449.3403,297.0799,397.3264,10.7014,68.3715,1111.9097,814.0625,-251.8958,992.6667,-179.6111,567.0972,798.5429,49.800,5978,0,298,6442,1716,0,130,0,67,483,-1242,-456,854,-536,-502,0,50.365,24983,0,3394,6469,10208,1387,884,100,74,1505,1996,152,1058,448,1000,3180,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,210,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-05 00:00:00","2019-02-06 00:00:00",24,38989.1366,50.0067915,20337.8889,0.0000,1296.7569,6474.0625,5769.3194,215.5972,414.2917,0.0000,68.5938,1421.6111,1261.1111,-4.2222,792.4236,105.3611,518.7986,317.5429,49.805,7928,0,0,6448,1020,0,227,0,67,489,-1016,-378,284,-348,0,0,50.213,24574,0,2343,6492,10886,1026,703,0,74,2034,1996,114,1058,504,1000,1320,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,210,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-06 00:00:00","2019-02-07 00:00:00",24,37915.084,50.0002809,16617.2326,0.0000,974.5660,6448.0104,6417.2847,274.1007,450.7847,0.0000,68.2535,2025.4444,1916.1042,-126.9792,924.0417,-19.4583,865.2986,1080.4000,49.808,7787,0,0,5827,5110,0,249,0,67,493,1694,-454,408,-434,24,0,50.215,23167,0,2332,6499,9346,1610,874,0,73,2908,1998,154,1058,426,1000,3550,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,180,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-07 00:00:00","2019-02-08 00:00:00",24,37530.3669,50.0001686,14462.8229,0.0000,1440.1424,6072.2813,7537.9618,278.9549,574.6979,0.0000,68.2813,1487.6285,1918.5139,-14.8611,992.2500,106.7014,911.7917,1693.2000,49.808,6993,0,0,5968,4932,0,328,0,67,943,1698,-376,728,-242,26,0,50.226,20157,0,2764,6373,9175,1639,904,0,74,1653,1996,150,1058,504,1000,3890,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,150,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-08 00:00:00","2019-02-09 00:00:00",24,34638.7339,49.9653733,10129.5590,0.0000,525.9028,6168.1458,11210.5208,197.7674,495.7743,0.0000,68.0174,1362.5069,1764.5903,75.1667,894.6736,501.8333,775.5833,468.6923,0.000,2688,0,0,956,3568,0,338,0,0,203,22,-20,388,462,0,0,50.259,14909,0,1067,6303,12059,1092,572,0,72,1637,1996,90,1058,504,1000,1460,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,156,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-09 00:00:00","2019-02-10 00:00:00",24,32849.2216,49.8592742,9509.8347,0.0000,68.8182,6351.3595,9806.5041,268.6901,576.6818,0.0000,68.0289,1493.8430,1812.6612,-140.8843,839.1901,54.2975,711.0165,1429.1803,0.000,4975,0,0,6282,5604,0,499,0,67,942,1398,-456,-152,-536,454,0,50.175,15694,0,443,6474,11491,1128,720,0,71,1686,1996,94,1058,504,914,4180,4920,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,183,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-10 00:00:00","2019-02-11 00:00:00",24,33308.7899,50.0113710,13813.7604,0.0000,210.2118,6479.6667,5277.1007,226.7431,612.2014,0.0000,68.2847,1588.8438,1954.1319,44.0625,1001.6250,346.3125,784.2778,901.5676,49.791,9339,0,0,6465,1931,0,362,0,67,997,1798,-456,902,-468,690,0,50.206,18780,0,1022,6498,8241,1432,922,0,73,1690,1996,110,1058,504,1000,3350,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,222,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-11 00:00:00","2019-02-12 00:00:00",24,38383.9971,49.9980531,19899.9340,0.0000,1506.1354,6474.7778,2634.8472,346.0521,535.9965,12.2951,68.5868,2198.5347,1984.0972,-206.5694,814.7153,-172.9444,718.2153,1569.3235,49.783,10135,0,0,6449,936,0,142,0,66,961,1894,-456,-104,-536,-30,0,50.219,25995,0,2759,6494,5942,1563,957,140,73,2823,1998,154,1058,336,1000,5050,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,204,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-12 00:00:00","2019-02-13 00:00:00",24,37496.498,49.9832337,15108.1389,0.0000,1023.5938,6476.1597,7907.4167,206.4653,436.0451,0.0000,68.4063,2246.7326,1727.1111,-75.2153,607.4167,106.6042,717.5347,940.0882,49.813,9060,0,0,6459,4423,0,295,0,43,959,16,-456,-428,-536,-90,0,50.225,20069,0,2524,6490,9700,1066,693,0,72,2939,2000,146,1058,504,1000,3020,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,204,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-13 00:00:00","2019-02-14 00:00:00",24,36341.1048,49.9987075,12576.3785,0.0000,1035.7778,6479.1771,8553.3576,233.8507,449.4097,0.0000,68.2049,1685.6076,1864.5208,102.8264,967.2500,207.7778,727.5417,1389.4242,49.757,7270,0,0,6462,6991,0,304,0,67,953,1198,-244,768,0,0,0,50.205,18628,0,2212,6500,9664,1192,754,0,73,2280,2000,156,1058,504,1000,4280,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,198,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-14 00:00:00","2019-02-15 00:00:00",24,36807.2361,49.9982738,14831.4896,0.0000,1116.7118,6479.7465,5507.8924,327.0833,572.5903,0.0000,68.0382,2034.9479,1823.8750,58.0417,957.0694,169.5208,889.6181,1970.6111,49.798,7948,0,0,6467,3663,0,282,0,57,913,378,-316,410,0,350,0,50.212,22285,0,2036,6504,8019,1431,912,0,95,2853,2000,148,1058,504,1000,6110,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,216,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-02-15 00:00:00","2019-02-16 00:00:00",24,36556.4452,50.0138839,12341.8056,0.0000,1637.0104,6478.6806,6788.2743,194.2674,570.1563,0.0000,74.5694,1744.7396,1899.5764,46.8125,878.0556,235.2986,892.7847,2774.4138,49.798,5695,0,0,6463,4556,0,355,0,67,903,1510,-236,198,-210,30,0,50.266,16740,0,2924,6494,9961,1060,842,0,94,2289,2000,104,1058,504,1000,6950,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,174,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
